GHI
521
280
119
0
0
0
0
0
0
0
0
0
0
0
0
0
0
79
268
445
581
659
671
621
514
291
104
0
0
0
0
0
0
0
0
0
0
0
0
0
0
45
197
377
599
679
683
623
522
300
113
0
0
0
0
0
0
0
0
0
0
0
0
0
0
63
94
328
503
670
674
505
439
309
123
9
0
0
0
0
0
0
0
0
0
0
0
0
0
94
291
470
606
681
696
648
540
315
190
17
0
0
0
0
0
0
0
0
0
0
0
0
0
95
291
470
606
683
695
506
448
261
83
7
0
0
0
0
0
0
0
0
0
0
0
0
0
103
299
479
616
694
709
659
550
390
198
20
0
0
0
0
0
0
0
0
0
0
0
0
0
72
236
398
428
545
585
355
56
6
19
1
0
0
0
0
0
0
0
0
0
0
0
0
0
51
56
126
412
517
440
381
357
313
155
19
0
0
0
0
0
0
0
0
0
0
0
0
0
116
312
489
624
705
719
668
444
288
169
26
0
0
0
0
0
0
0
0
0
0
0
0
0
95
266
419
605
712
730
579
465
314
174
17
0
0
0
0
0
0
0
0
0
0
0
0
0
83
242
509
648
726
742
398
460
332
176
33
0
0
0
0
0
0
0
0
0
0
0
0
0
87
239
293
636
632
676
696
494
335
232
38
0
0
0
0
0
0
0
0
0
0
0
0
0
105
357
545
686
765
778
723
606
356
193
29
0
0
0
0
0
0
0
0
0
0
0
0
0
15
33
105
417
623
342
510
443
318
189
23
0
0
0
0
0
0
0
0
0
0
0
0
0
92
289
529
665
665
622
544
326
222
16
16
0
0
0
0
0
0
0
0
0
0
0
0
0
147
349
531
667
746
758
705
594
421
229
41
0
0
0
0
0
0
0
0
0
0
0
0
0
156
363
548
689
771
785
730
616
450
249
51
0
0
0
0
0
0
0
0
0
0
0
0
0
165
370
552
690
768
783
731
616
452
253
55
0
0
0
0
0
0
0
0
0
0
0
0
0
137
280
550
687
766
779
631
498
220
124
42
0
0
0
0
0
0
0
0
0
0
0
0
0
153
311
489
676
451
246
211
291
9
163
41
0
0
0
0
0
0
0
0
0
0
0
0
0
184
397
579
711
787
802
750
636
468
266
63
0
0
0
0
0
0
0
0
0
0
0
0
0
141
332
464
555
777
788
733
620
455
257
60
0
0
0
0
0
0
0
0
0
0
0
0
6
96
236
366
737
818
830
775
658
487
279
70
0
0
0
0
0
0
0
0
0
0
0
0
15
197
414
600
738
814
822
763
647
477
273
70
0
0
0
0
0
0
0
0
0
0
0
0
14
155
308
339
565
702
652
612
381
263
176
34
0
0
0
0
0
0
0
0
0
0
0
0
20
159
416
601
740
818
832
780
665
496
291
81
0
0
0
0
0
0
0
0
0
0
0
0
27
224
440
626
763
838
847
789
669
497
291
83
0
0
0
0
0
0
0
0
0
0
0
0
29
221
432
548
539
422
660
667
539
360
232
67
0
0
0
0
0
0
0
0
0
0
0
0
10
76
139
411
629
678
819
764
651
486
287
83
0
0
0
0
0
0
0
0
0
0
0
0
2
17
85
279
297
359
661
418
532
402
194
63
0
0
0
0
0
0
0
0
0
0
0
0
23
164
382
592
630
441
612
427
497
365
147
65
0
0
0
0
0
0
0
0
0
0
0
0
39
188
435
615
748
821
828
771
649
482
16
4
0
0
0
0
0
0
0
0
0
0
0
0
5
120
426
391
616
621
478
607
347
343
188
69
0
0
0
0
0
0
0
0
0
0
0
0
49
246
454
632
677
707
706
664
172
64
81
49
0
0
0
0
0
0
0
0
0
0
0
0
52
248
458
642
777
852
859
799
679
458
100
30
0
0
0
0
0
0
0
0
0
0
0
0
29
162
312
520
427
438
644
460
682
359
193
66
0
0
0
0
0
0
0
0
0
0
0
0
40
142
346
399
611
739
765
676
429
342
234
56
0
0
0
0
0
0
0
0
0
0
0
0
65
247
431
552
798
559
880
695
559
436
150
47
0
0
0
0
0
0
0
0
0
0
0
0
6
19
23
50
69
153
235
295
114
116
65
32
0
0
0
0
0
0
0
0
0
0
0
0
48
176
511
700
838
914
921
860
734
555
341
71
0
0
0
0
0
0
0
0
0
0
0
0
83
297
516
701
696
911
774
739
611
493
340
67
0
0
0
0
0
0
0
0
0
0
0
0
85
184
517
704
841
747
724
741
604
495
201
51
0
0
0
0
0
0
0
0
0
0
0
0
21
40
269
654
813
865
610
745
658
526
308
110
0
0
0
0
0
0
0
0
0
0
0
0
94
304
426
704
833
722
700
847
724
550
343
131
0
0
0
0
0
0
0
0
0
0
0
0
20
146
88
223
270
391
567
225
41
41
36
26
0
0
0
0
0
0
0
0
0
0
0
0
93
266
454
570
583
437
606
839
727
556
289
79
0
0
0
0
0
0
0
0
0
0
0
0
91
255
357
311
622
722
136
740
612
41
117
79
0
0
0
0
0
0
0
0
0
0
0
0
11
24
421
564
477
614
858
264
224
301
219
61
0
0
0
0
0
0
0
0
0
0
0
0
73
350
565
690
811
722
457
398
302
55
199
16
0
0
0
0
0
0
0
0
0
0
0
0
120
373
596
782
915
985
985
917
786
603
384
152
0
0
0
0
0
0
0
0
0
0
0
0
118
363
579
756
883
750
947
743
657
381
215
3
0
0
0
0
0
0
0
0
0
0
0
0
114
348
559
733
857
924
927
728
618
17
79
132
0
0
0
0
0
0
0
0
0
0
0
0
121
259
561
738
864
741
682
635
474
363
235
91
0
0
0
0
0
0
0
0
0
0
0
0
13
113
382
516
549
691
753
626
553
487
179
135
0
0
0
0
0
0
0
0
0
0
0
0
106
31
110
113
471
662
667
651
564
322
77
150
0
0
0
0
0
0
0
0
0
0
0
0
39
71
350
228
214
239
50
134
287
13
16
50
0
0
0
0
0
0
0
0
0
0
0
0
156
367
574
748
760
824
773
718
330
132
167
119
0
0
0
0
0
0
0
0
0
0
0
0
140
297
430
499
436
598
665
673
376
115
332
168
0
0
0
0
0
0
0
0
0
0
0
0
144
343
427
511
688
887
747
111
24
12
335
151
9
0
0
0
0
0
0
0
0
0
0
0
3
6
25
67
66
50
56
41
50
33
12
14
0
0
0
0
0
0
0
0
0
0
0
0
6
45
151
84
146
140
221
246
138
111
38
19
1
0
0
0
0
0
0
0
0
0
0
0
7
13
122
213
177
271
372
340
215
182
198
33
2
0
0
0
0
0
0
0
0
0
0
16
193
415
628
805
864
927
988
857
791
566
404
158
16
0
0
0
0
0
0
0
0
0
0
18
192
411
625
775
856
954
990
924
730
572
391
182
18
0
0
0
0
0
0
0
0
0
0
21
188
419
631
805
929
993
992
926
798
624
416
200
22
0
0
0
0
0
0
0
0
0
0
24
209
431
642
811
877
943
961
774
706
596
405
146
22
0
0
0
0
0
0
0
0
0
0
1
15
374
530
713
830
872
955
889
768
601
404
199
24
0
0
0
0
0
0
0
0
0
0
26
196
338
582
671
832
800
713
460
440
311
277
114
12
0
0
0
0
0
0
0
0
0
0
14
156
37
99
74
240
293
113
117
106
207
24
21
9
0
0
0
0
0
0
0
0
0
0
31
221
435
633
800
693
144
865
677
563
167
163
26
2
0
0
0
0
0
0
0
0
0
0
19
100
348
148
558
539
203
598
559
521
559
198
14
1
0
0
0
0
0
0
0
0
0
0
29
198
386
374
637
904
967
813
601
222
189
124
13
9
0
0
0
0
0
0
0
0
0
0
37
219
440
641
807
922
980
975
842
733
536
392
170
26
0
0
0
0
0
0
0
0
0
0
39
206
406
432
454
687
764
903
825
687
471
287
169
30
0
0
0
0
0
0
0
0
0
0
5
26
46
82
104
94
199
46
339
125
130
85
116
32
0
0
0
0
0
0
0
0
0
0
20
55
201
367
286
276
307
464
179
385
240
12
11
5
0
0
0
0
0
0
0
0
0
0
48
187
362
588
709
803
860
711
217
339
73
100
60
15
0
0
0
0
0
0
0
0
0
0
36
169
369
446
660
787
795
790
712
583
366
230
68
13
0
0
0
0
0
0
0
0
0
0
45
196
127
541
523
127
83
707
900
793
627
430
226
44
0
0
0
0
0
0
0
0
0
0
60
249
457
657
818
932
990
989
925
808
644
321
238
51
0
0
0
0
0
0
0
0
0
0
62
251
392
654
816
846
900
987
922
803
639
440
231
49
0
0
0
0
0
0
0
0
0
0
61
247
455
652
814
926
992
994
930
808
580
343
8
7
0
0
0
0
0
0
0
0
0
0
65
253
463
661
823
934
989
919
830
653
377
281
131
28
0
0
0
0
0
0
0
0
0
0
1
82
20
71
97
212
157
174
58
168
123
91
168
28
0
0
0
0
0
0
0
0
0
0
68
195
409
386
630
854
904
989
855
739
588
444
244
60
0
0
0
0
0
0
0
0
0
0
71
253
459
652
814
929
990
990
848
811
561
406
190
61
0
0
0
0
0
0
0
0
0
0
71
255
462
659
823
943
1010
1013
954
744
618
370
87
13
0
0
0
0
0
0
0
0
0
0
76
263
467
660
819
933
991
908
832
621
596
406
186
35
0
0
0
0
0
0
0
0
0
0
74
261
469
665
827
818
869
927
853
710
620
263
81
19
0
0
0
0
0
0
0
0
0
0
78
38
164
284
468
693
843
990
824
729
647
421
249
0
0
0
0
0
0
0
0
0
0
0
86
276
484
676
832
941
872
905
814
668
550
355
207
62
0
0
0
0
0
0
0
0
0
0
90
283
490
684
767
848
1012
1008
944
825
619
385
151
45
0
0
0
0
0
0
0
0
0
0
66
173
464
649
764
383
134
609
815
376
609
411
103
44
0
0
0
0
0
0
0
0
0
0
89
211
360
460
650
873
917
158
695
279
539
433
253
40
0
0
0
0
0
0
0
0
0
0
30
189
131
157
212
259
182
419
364
204
307
254
51
33
0
0
0
0
0
0
0
0
0
0
74
219
363
270
322
537
808
790
820
704
560
394
147
18
0
0
0
0
0
0
0
0
0
0
23
58
147
251
389
225
175
130
152
61
376
418
12
1
0
0
0
0
0
0
0
0
0
0
86
262
437
521
511
532
414
148
80
49
52
131
145
42
0
0
0
0
0
0
0
0
0
0
20
181
155
347
492
614
372
498
492
385
221
16
26
12
0
0
0
0
0
0
0
0
0
0
30
142
224
391
297
540
562
623
466
423
531
270
158
40
0
0
0
0
0
0
0
0
0
0
94
292
499
692
851
961
1021
921
781
776
145
161
277
91
0
0
0
0
0
0
0
0
0
0
109
301
504
693
848
957
1012
905
91
60
225
280
271
93
0
0
0
0
0
0
0
0
0
0
109
301
503
693
848
957
1015
1011
847
531
419
403
125
6
0
0
0
0
0
0
0
0
0
0
70
178
442
676
827
836
130
630
260
635
273
271
218
60
0
0
0
0
0
0
0
0
0
0
113
302
487
686
693
572
885
603
297
533
600
342
92
13
0
0
0
0
0
0
0
0
0
0
16
101
229
122
611
526
756
811
578
625
577
51
171
20
0
0
0
0
0
0
0
0
0
0
14
42
58
170
352
349
272
291
95
54
46
92
25
5
0
0
0
0
0
0
0
0
0
0
7
180
129
167
313
568
638
859
62
623
576
128
99
12
0
0
0
0
0
0
0
0
0
0
11
155
172
402
502
785
919
758
542
645
553
400
85
47
0
0
0
0
0
0
0
0
0
0
56
171
46
634
718
811
763
661
330
362
441
35
57
65
0
0
0
0
0
0
0
0
0
0
118
315
522
711
868
978
973
1033
894
726
613
450
203
73
0
0
0
0
0
0
0
0
0
0
101
289
367
603
377
564
146
931
789
560
222
370
285
104
0
0
0
0
0
0
0
0
0
0
88
269
329
308
143
283
787
624
73
449
397
336
238
59
0
0
0
0
0
0
0
0
0
0
3
141
378
522
744
660
732
639
751
93
582
473
257
88
0
0
0
0
0
0
0
0
0
0
20
128
319
284
475
798
824
898
516
55
584
489
254
62
0
0
0
0
0
0
0
0
0
0
94
88
391
184
647
541
172
889
478
736
491
411
289
78
0
0
0
0
0
0
0
0
0
0
106
290
343
560
653
896
822
848
746
655
508
65
155
56
0
0
0
0
0
0
0
0
0
0
102
281
437
551
692
859
764
327
73
665
186
141
128
67
0
0
0
0
0
0
0
0
0
0
109
294
492
676
830
938
939
359
145
487
54
489
299
92
0
0
0
0
0
0
0
0
0
0
15
276
485
669
570
606
290
455
698
742
18
237
303
85
0
0
0
0
0
0
0
0
0
0
62
162
345
534
725
883
920
694
355
726
311
41
83
53
0
0
0
0
0
0
0
0
0
0
108
294
489
679
827
262
710
777
869
594
114
249
27
62
0
0
0
0
0
0
0
0
0
0
103
292
492
679
836
820
893
297
494
573
274
145
82
13
0
0
0
0
0
0
0
0
0
0
113
303
506
695
852
963
923
1020
962
852
698
513
314
82
0
0
0
0
0
0
0
0
0
0
39
89
169
287
337
612
650
591
349
162
94
70
68
58
0
0
0
0
0
0
0
0
0
0
111
299
500
687
840
855
631
704
605
268
45
514
262
129
0
0
0
0
0
0
0
0
0
0
115
308
513
700
857
968
1027
1027
969
860
705
458
275
78
0
0
0
0
0
0
0
0
0
0
112
271
439
685
839
947
936
210
67
41
455
170
183
96
0
0
0
0
0
0
0
0
0
0
94
290
487
671
825
936
995
898
94
748
33
112
64
121
0
0
0
0
0
0
0
0
0
0
105
259
445
626
295
239
353
171
379
371
289
28
6
27
0
0
0
0
0
0
0
0
0
0
97
286
480
662
811
835
761
746
60
473
509
233
314
129
0
0
0
0
0
0
0
0
0
0
106
292
490
678
835
948
1011
1014
958
852
699
484
317
129
0
0
0
0
0
0
0
0
0
0
105
291
491
678
833
944
1004
1004
948
841
625
402
293
88
0
0
0
0
0
0
0
0
0
0
108
297
498
686
841
838
892
922
876
651
469
391
251
66
0
0
0
0
0
0
0
0
0
0
109
301
504
694
852
966
1028
1030
974
864
621
385
324
132
0
0
0
0
0
0
0
0
0
0
105
293
492
673
794
875
474
675
863
764
467
508
311
104
0
0
0
0
0
0
0
0
0
0
93
274
466
648
797
902
815
57
663
175
46
320
195
34
0
0
0
0
0
0
0
0
0
0
10
71
289
647
806
733
667
884
163
418
295
380
304
121
0
0
0
0
0
0
0
0
0
0
91
206
328
466
588
536
208
492
434
170
585
405
112
57
0
0
0
0
0
0
0
0
0
0
88
264
448
597
465
553
788
910
637
667
637
495
138
113
0
0
0
0
0
0
0
0
0
0
93
276
474
656
814
927
917
923
847
534
486
465
307
120
0
0
0
0
0
0
0
0
0
0
87
283
484
671
828
506
632
786
832
93
76
493
11
120
0
0
0
0
0
0
0
0
0
0
96
285
489
681
842
958
1021
1026
972
866
652
528
259
70
0
0
0
0
0
0
0
0
0
0
87
271
459
632
760
833
1003
1004
868
773
643
454
235
123
0
0
0
0
0
0
0
0
0
0
30
113
356
549
685
829
883
835
822
700
574
481
304
58
0
0
0
0
0
0
0
0
0
0
87
268
465
651
808
921
884
511
218
252
392
33
28
37
0
0
0
0
0
0
0
0
0
0
85
266
429
437
501
433
552
825
734
38
549
459
272
65
0
0
0
0
0
0
0
0
0
0
84
264
460
646
768
795
698
59
365
700
364
377
239
117
0
0
0
0
0
0
0
0
0
0
82
267
471
661
822
939
1005
1010
958
851
698
513
311
87
0
0
0
0
0
0
0
0
0
0
74
246
443
637
804
929
1000
1010
889
681
556
377
278
13
0
0
0
0
0
0
0
0
0
0
83
272
475
665
824
940
1005
1011
959
848
696
512
309
118
0
0
0
0
0
0
0
0
0
0
77
260
461
649
809
924
988
993
604
755
519
478
283
90
0
0
0
0
0
0
0
0
0
0
66
235
427
564
781
897
966
971
920
819
669
488
288
99
0
0
0
0
0
0
0
0
0
0
74
255
451
635
686
403
378
814
735
653
397
418
222
84
0
0
0
0
0
0
0
0
0
0
71
154
282
459
760
795
721
243
458
726
504
455
236
105
0
0
0
0
0
0
0
0
0
0
3
53
86
186
206
165
134
185
709
709
529
412
203
95
0
0
0
0
0
0
0
0
0
0
53
199
443
630
791
907
971
976
840
90
658
414
288
103
0
0
0
0
0
0
0
0
0
0
61
239
444
631
722
908
819
900
430
709
667
487
290
63
0
0
0
0
0
0
0
0
0
0
64
245
446
636
796
914
973
874
869
753
561
48
197
78
0
0
0
0
0
0
0
0
0
0
45
184
293
421
762
744
888
874
331
184
36
399
10
21
0
0
0
0
0
0
0
0
0
0
35
136
211
464
671
738
349
327
608
189
316
112
134
89
0
0
0
0
0
0
0
0
0
0
57
231
427
616
778
736
875
860
42
92
195
154
106
10
0
0
0
0
0
0
0
0
0
0
48
214
412
355
185
196
341
491
520
457
400
69
159
22
0
0
0
0
0
0
0
0
0
0
1
90
371
410
152
61
124
125
83
42
40
64
11
3
0
0
0
0
0
0
0
0
0
0
3
175
199
217
196
65
41
212
289
184
57
374
10
68
0
0
0
0
0
0
0
0
0
0
1
13
76
327
360
421
807
236
649
553
472
199
69
13
0
0
0
0
0
0
0
0
0
0
47
225
430
624
789
909
977
984
931
822
667
479
271
83
0
0
0
0
0
0
0
0
0
0
46
224
429
622
787
907
688
982
659
714
662
472
223
66
0
0
0
0
0
0
0
0
0
0
40
205
396
597
481
435
721
319
185
54
347
236
164
74
0
0
0
0
0
0
0
0
0
0
39
204
401
611
776
895
712
830
576
563
601
306
130
42
0
0
0
0
0
0
0
0
0
0
35
218
377
611
776
771
884
881
808
720
579
420
241
55
0
0
0
0
0
0
0
0
0
0
30
79
19
433
480
753
606
791
87
55
383
318
34
10
0
0
0
0
0
0
0
0
0
0
36
181
387
613
780
901
879
80
826
729
535
37
136
32
0
0
0
0
0
0
0
0
0
0
35
215
411
622
789
910
977
981
859
744
508
299
158
1
0
0
0
0
0
0
0
0
0
0
24
193
407
607
778
901
969
974
919
800
604
424
238
56
0
0
0
0
0
0
0
0
0
0
27
192
393
589
757
879
950
855
597
760
558
439
178
47
0
0
0
0
0
0
0
0
0
0
28
201
407
602
768
746
766
556
750
734
525
88
151
34
0
0
0
0
0
0
0
0
0
0
27
199
376
599
667
600
953
958
901
791
579
185
196
42
0
0
0
0
0
0
0
0
0
0
8
68
103
387
664
404
696
220
518
561
480
146
212
43
0
0
0
0
0
0
0
0
0
0
9
57
261
311
418
273
297
78
865
645
459
340
219
45
0
0
0
0
0
0
0
0
0
0
0
132
315
177
285
384
360
692
761
695
426
280
24
4
0
0
0
0
0
0
0
0
0
0
19
182
385
581
744
864
880
716
671
186
13
327
63
1
0
0
0
0
0
0
0
0
0
0
17
174
375
573
736
855
924
925
718
405
401
268
144
21
0
0
0
0
0
0
0
0
0
0
15
171
373
567
732
743
131
321
438
505
15
368
161
24
0
0
0
0
0
0
0
0
0
0
16
178
376
578
744
865
619
603
754
678
535
140
158
24
0
0
0
0
0
0
0
0
0
0
14
179
388
589
758
880
950
953
894
780
561
394
206
29
0
0
0
0
0
0
0
0
0
0
13
178
384
582
749
870
938
941
883
769
607
412
200
26
0
0
0
0
0
0
0
0
0
0
11
172
378
575
744
866
935
938
879
762
598
377
164
18
0
0
0
0
0
0
0
0
0
0
0
90
328
548
711
664
765
654
680
640
472
381
174
16
0
0
0
0
0
0
0
0
0
0
0
145
326
401
631
549
738
91
465
258
210
208
141
13
0
0
0
0
0
0
0
0
0
0
0
126
132
136
329
566
392
700
553
476
399
240
85
6
0
0
0
0
0
0
0
0
0
0
0
146
125
385
554
319
646
786
137
269
476
287
141
13
0
0
0
0
0
0
0
0
0
0
0
160
366
563
729
848
914
916
857
743
581
386
175
11
0
0
0
0
0
0
0
0
0
0
0
153
355
551
717
837
901
902
841
723
558
363
103
0
0
0
0
0
0
0
0
0
0
0
0
146
344
537
632
756
621
808
517
562
263
101
76
0
0
0
0
0
0
0
0
0
0
0
0
34
263
318
513
340
450
447
188
592
355
50
25
0
0
0
0
0
0
0
0
0
0
0
0
69
102
328
639
764
776
784
702
596
350
217
56
0
0
0
0
0
0
0
0
0
0
0
0
101
270
513
676
660
759
770
723
387
472
214
82
0
0
0
0
0
0
0
0
0
0
0
0
115
272
458
509
780
767
768
809
354
271
329
132
0
0
0
0
0
0
0
0
0
0
0
0
136
337
534
698
815
813
783
694
508
192
152
129
0
0
0
0
0
0
0
0
0
0
0
0
133
335
530
695
713
811
751
284
208
237
90
84
0
0
0
0
0
0
0
0
0
0
0
0
127
326
521
686
804
868
793
518
620
475
83
2
0
0
0
0
0
0
0
0
0
0
0
0
107
301
495
654
622
121
514
449
587
494
300
87
0
0
0
0
0
0
0
0
0
0
0
0
125
323
517
165
287
496
738
508
428
433
130
70
0
0
0
0
0
0
0
0
0
0
0
0
120
145
388
297
705
759
745
342
105
10
296
103
0
0
0
0
0
0
0
0
0
0
0
0
116
314
508
671
660
809
558
386
592
220
14
96
0
0
0
0
0
0
0
0
0
0
0
0
115
281
500
621
658
727
725
424
489
271
253
74
0
0
0
0
0
0
0
0
0
0
0
0
115
259
490
670
788
850
846
780
658
490
292
76
0
0
0
0
0
0
0
0
0
0
0
0
57
20
176
114
458
67
41
45
39
51
47
3
0
0
0
0
0
0
0
0
0
0
0
0
71
203
304
623
681
777
300
299
493
21
5
1
0
0
0
0
0
0
0
0
0
0
0
0
104
298
488
648
759
672
686
668
555
347
220
63
0
0
0
0
0
0
0
0
0
0
0
0
83
232
356
503
756
815
810
630
473
302
242
60
0
0
0
0
0
0
0
0
0
0
0
0
36
104
346
435
649
482
733
582
526
403
263
72
0
0
0
0
0
0
0
0
0
0
0
0
89
269
440
568
627
828
824
756
634
463
265
68
0
0
0
0
0
0
0
0
0
0
0
0
95
294
430
577
773
834
827
757
554
393
190
44
0
0
0
0
0
0
0
0
0
0
0
0
92
290
488
653
770
831
824
753
627
454
237
55
0
0
0
0
0
0
0
0
0
0
0
0
92
289
483
595
752
532
710
474
32
121
44
17
0
0
0
0
0
0
0
0
0
0
0
0
7
84
107
183
242
635
205
93
58
318
196
48
0
0
0
0
0
0
0
0
0
0
0
0
3
26
174
275
240
252
497
385
278
90
98
17
0
0
0
0
0
0
0
0
0
0
0
0
2
36
115
29
129
114
93
97
342
126
56
7
0
0
0
0
0
0
0
0
0
0
0
0
46
201
109
634
618
806
578
239
184
304
154
31
0
0
0
0
0
0
0
0
0
0
0
0
47
124
200
495
628
799
637
495
478
338
221
29
0
0
0
0
0
0
0
0
0
0
0
0
71
258
451
613
727
788
780
710
586
415
217
34
0
0
0
0
0
0
0
0
0
0
0
0
77
274
468
628
741
799
789
715
585
412
212
29
0
0
0
0
0
0
0
0
0
0
0
0
73
270
468
632
746
803
791
715
585
408
207
26
0
0
0
0
0
0
0
0
0
0
0
0
27
256
325
616
730
733
696
498
296
121
50
5
0
0
0
0
0
0
0
0
0
0
0
0
65
255
451
612
726
782
647
586
474
163
173
20
0
0
0
0
0
0
0
0
0
0
0
0
55
215
313
504
634
648
656
695
572
396
195
18
0
0
0
0
0
0
0
0
0
0
0
0
65
266
466
633
748
802
790
713
581
401
195
16
0
0
0
0
0
0
0
0
0
0
0
0
57
249
444
607
719
772
759
435
399
259
72
4
0
0
0
0
0
0
0
0
0
0
0
0
32
230
419
493
494
155
337
242
334
19
99
0
0
0
0
0
0
0
0
0
0
0
0
0
1
114
109
34
194
298
34
47
27
16
118
0
0
0
0
0
0
0
0
0
0
0
0
0
49
241
440
605
719
774
763
688
556
377
174
0
0
0
0
0
0
0
0
0
0
0
0
0
50
240
428
581
687
663
615
310
235
299
157
0
0
0
0
0
0
0
0
0
0
0
0
0
4
24
78
125
109
47
53
127
47
38
58
0
0
0
0
0
0
0
0
0
0
0
0
0
39
170
327
452
543
494
368
529
432
338
143
0
0
0
0
0
0
0
0
0
0
0
0
0
3
31
138
199
205
210
204
152
229
59
10
0
0
0
0
0
0
0
0
0
0
0
0
0
2
28
96
367
438
222
208
332
169
186
117
0
0
0
0
0
0
0
0
0
0
0
0
0
34
171
281
511
582
672
655
579
462
300
121
0
0
0
0
0
0
0
0
0
0
0
0
0
14
90
66
400
557
504
574
619
371
238
93
0
0
0
0
0
0
0
0
0
0
0
0
0
8
17
243
386
575
699
687
613
484
313
122
0
0
0
0
0
0
0
0
0
0
0
0
0
27
157
390
546
654
622
591
510
479
306
117
0
0
0
0
0
0
0
0
0
0
0
0
0
26
203
392
548
655
703
549
373
372
307
115
0
0
0
0
0
0
0
0
0
0
0
0
0
24
201
392
550
659
709
693
616
483
308
114
0
0
0
0
0
0
0
0
0
0
0
0
0
23
201
388
473
598
633
612
513
473
171
43
0
0
0
0
0
